'Alcion Real Estate Partners Fund II','Alcion Ventures',876.42,3.00,1.03,103.00,0.00,27.30
'Alcion Real Estate Partners Parallel Fund','Alcion Ventures',289.49,12.80,1.46,65.00,81.00,89.70
'Aliante I','Aliante Partners',114.00,1.51,1.11,0.00,111.49,97.00
'Alinda Infrastructure Fund II','Alinda Capital Partners',148.50,15.65,2.41,48.24,192.83,91.00
'Allegis Value Trust','UBS Asset Management',105.00,19.29,3.25,190.57,134.25,70.00
'Allegra III (LSH III)','Allegra Partners',149.60,18.23,2.04,185.65,18.73,70.00
'Allegra IV','Allegra Partners',202.00,16.85,1.39,138.54,0.00,70.00
'Allen & Buckeridge I','Triumph Capital',374.00,12.80,1.81,11.02,169.49,94.40
'Alliance Fund I','North Sky Capital',13.81,39.40,2.91,0.00,291.00,100.00
'Alliance Fund II','North Sky Capital',471.68,11.89,1.75,54.50,120.55,115.47
'Alliance ScanEast Fund','CapMan - Russia',1035.00,16.80,1.75,127.21,47.73,85.39
'AllianceBernstein U.S. Real Estate Partners','Prospect Ridge Advisors',130.00,-15.00,0.91,0.00,91.00,90.00
'AllianceBernstein US Real Estate Partners II','Prospect Ridge Advisors',50.00,-6.50,0.68,0.00,68.00,100.00
'Allianz Crowdfunding Fund I','Idinvest Partners',355.00,5.50,1.29,0.00,129.20,102.00
'Allied Inventors Fund','Allied Inventors',250.00,47.00,1.59,0.00,159.00,104.00
'Allied Ventures','Allied Ventures',2900.00,-0.50,0.98,8.15,89.85,111.22
'Allsop Venture Partners III','Allsop Venture Partners',606.00,19.50,1.80,0.00,180.00,100.00
'Alma Property Partners I AB','Alma Property Partners',1148.00,9.58,1.26,73.37,52.70,80.84
'Almanac Realty Securities VI','Almanac Realty Investors',325.00,1.10,1.06,0.00,106.00,98.00
'Almanac Realty Securities VII','Almanac Realty Investors',115.00,0.40,1.02,0.00,102.00,103.00
'Almaz Capital Fund I','Almaz Capital Partners',100.00,-2.00,0.90,0.00,90.00,100.00
'AlpInvest Secondaries Program I','AlpInvest Partners',219.06,12.60,1.39,131.66,7.43,104.00
'AlpInvest Secondaries Program III','AlpInvest Partners',233.57,12.90,1.48,32.00,116.00,85.80
'Alpha CEE II','Alpha Associates',55.00,44.97,1.81,0.00,181.37,100.00
'Alpha Private Equity Fund 2','Groupe Alpha',190.40,12.12,2.67,74.79,192.67,97.15
'Alta BioPharma Partners III','Alta Partners',920.20,13.57,1.38,122.21,15.47,78.30
'Alta California Partners III','Alta Partners',606.30,26.82,1.34,114.37,19.94,65.35
'Alta Communications VIII','Alta Communications',764.00,18.09,1.17,104.06,12.80,47.02
'Alta IV',"'Burr, Egan, Deleage'",232.00,10.77,1.21,120.77,0.00,81.91
'Altamar Secondary Opportunities Fund IV','Altamar Capital Partners',342.30,19.03,1.47,139.57,7.48,89.98
'Altamar V Private Equity Program','Altamar Capital Partners',350.90,4.87,1.41,19.05,122.35,96.20
'Altamar VI Emerging Markets Private Equity Program','Altamar Capital Partners',391.60,7.32,1.61,35.92,125.17,91.30
'Altamar VIII Private Equity Program','Altamar Capital Partners',353.80,11.46,1.80,48.54,131.41,89.37
'Altan III Global','Altan Capital',210.50,11.30,1.68,13.06,155.42,88.50
'Altan Real Estate Global','Altan Capital',738.10,14.64,1.72,32.86,138.89,96.87
'Altaris Health Partners','Altaris',1054.20,6.42,1.21,74.24,46.63,75.75
'Altaris Health Partners III','Altaris',530.00,12.19,1.42,122.56,19.16,81.80
'Altercap II','Kartesia Advisors',263.00,26.15,2.43,57.71,185.09,94.35
'Alterna Core Capital Asset Fund I','Alterna Capital Partners',250.70,5.17,1.49,3.76,145.48,96.24
'Altius Associates Private Equity Fund II','Pavilion Alternatives Group',144.10,15.98,1.65,146.96,17.77,89.40
'Altor Fund II','Altor',140.00,11.59,1.74,8.31,165.88,96.32
'Altor Fund III','Altor',205.60,9.63,1.61,12.00,148.90,95.68
'American Securities Partners II','American Securities',62.20,18.70,2.04,144.49,59.87,92.55
'Americus Fund I','Americus Real Estate Investments',164.00,5.53,1.63,34.42,128.63,100.00
'Americus Fund II','Americus Real Estate Investments',231.00,14.85,1.12,111.67,0.00,38.55
'Ampersand 1994','Ampersand Capital Partners',175.00,-5.90,0.66,0.00,65.55,100.00
'Ampersand 1995','Ampersand Capital Partners',400.00,-7.54,0.46,0.16,46.20,100.00
'Ampersand 1999','Ampersand Capital Partners',800.00,2.26,1.15,7.12,107.70,100.01
'Ampersand 2001','Ampersand Capital Partners',303.00,-6.30,0.65,46.17,18.83,96.94
'Ampersand 2006','Ampersand Capital Partners',58.80,-3.57,0.76,0.00,75.84,100.21
'Ampersand 2011','Ampersand Capital Partners',29.00,11.30,1.94,0.00,193.90,100.00
'Amplify Partners II','Amplify Partners',82.00,16.50,2.36,0.00,236.40,100.00
'AnaCap Credit Opportunities I','AnaCap Financial Partners',111.00,54.70,3.67,0.00,366.90,100.00
'AnaCap Credit Opportunities II','AnaCap Financial Partners',150.00,43.50,3.40,0.00,340.10,100.00
'AnaCap Credit Opportunities III','AnaCap Financial Partners',1582.64,-9.60,0.64,2.74,61.08,78.02
'AnaCap Financial Partners Fund II','AnaCap Financial Partners',46.00,9.90,1.70,0.00,169.60,100.00
'AnaCap Financial Partners Fund III','AnaCap Financial Partners',41.00,24.00,3.38,0.00,338.00,100.00
'Anacacia Partnership I','Anacacia Capital',4.00,8.70,1.97,0.00,196.70,100.00
'Angeleno Investors III','Angeleno Group',456.00,52.00,3.25,0.00,324.89,96.00
'Angeles Equity Partners I','Angeles Equity Partners',3242.25,48.55,2.36,4.85,231.14,101.00
'Annapolis I','Annapolis Capital',10431.30,19.68,2.23,20.51,202.22,110.40
'Annapolis III','Annapolis Capital',13000.00,9.04,1.11,111.26,0.00,64.90
'Annapolis IV','Annapolis Capital',8.00,21.50,5.53,0.00,553.30,100.00
'Annapolis V','Annapolis Capital',14.00,40.00,6.10,0.00,610.20,100.00
'Annapolis VI','Annapolis Capital',60.00,14.10,2.35,0.00,234.60,100.00
'Annapolis VII','Annapolis Capital',25.00,11.30,2.03,0.00,203.30,100.00
'Ant Bridge Asia V','AB Value Capital Partners',40.00,34.80,3.60,0.00,359.90,100.00
'Antin Infrastructure Partners II','Antin Infrastructure Partners',375.00,10.00,1.48,13.02,134.57,98.77
'Antin Infrastructure Partners III','Antin Infrastructure Partners',1300.00,9.29,1.50,21.05,128.57,102.92
'Apax Capital Risque III','Apax Partners France',1650.00,3.02,1.14,71.91,42.36,96.20
'Apax Europe IV','Apax Partners',2100.00,17.70,1.27,96.61,29.94,66.80
'Apax Europe VII','Apax Partners',40.00,54.20,3.62,0.00,361.70,100.00
'Apax France IX','Apax Partners France',425.70,-8.40,0.52,2.81,49.20,100.00
'Apax France VII','Apax Partners France',167.00,8.60,1.67,0.00,166.94,104.00
'Apax France VIII','Apax Partners France',220.00,32.40,3.54,0.00,353.90,100.00
'Apax Germany I','Apax Partners',300.00,56.70,3.76,0.00,375.56,100.00
'Apax Israel II','Apax Partners',157.42,4.10,1.89,74.50,114.20,100.00
'Apax Partners - Germany II','Apax Partners',323.69,8.30,2.36,94.80,141.30,100.00
'Apax UK V','Apax Partners',85.81,7.30,2.48,110.00,137.50,100.00
'Apax UK VI','Apax Partners',54.08,-1.80,0.88,11.76,76.47,100.00
'Apax US VII','Apax Partners',44.90,-7.04,0.91,91.05,0.00,75.47
'Apax Ventures II','Apax Partners',300.00,1.26,1.05,71.93,32.91,88.28
'Apex Investment Fund III','Apex Venture Partners',738.50,19.00,1.50,0.00,150.00,91.00
'Apex Investment Fund IV','Apex Venture Partners',2219.40,-7.58,0.57,4.74,52.02,99.57
'Apollo Credit Opportunities Fund I','Apollo Global Management',250.00,10.90,1.46,32.70,113.27,84.40
'Apollo Credit Opportunities Fund II','Apollo Global Management',700.00,28.00,1.94,0.00,194.10,99.10
'Apollo Distressed Investment Fund','Apollo Global Management',2800.00,9.40,1.46,19.70,125.90,97.40
'Apollo European Principal Finance Fund','Apollo Global Management',3800.00,16.10,1.40,109.40,30.70,98.80
'Apollo Investment Fund III','Apollo Global Management',50.00,-11.71,0.53,14.40,38.55,100.00
'Apollo Investment Fund IV','Apollo Global Management',25.60,-4.07,0.79,45.27,34.12,100.00
'Apollo Investment Fund V','Apollo Global Management',405.51,11.50,2.05,112.62,92.67,99.62
'Apollo Investment Fund VI','Apollo Global Management',725.00,11.10,1.38,136.82,0.93,83.77
'Apollo Investment Fund VII','Apollo Global Management',500.00,5.55,1.25,112.80,12.00,106.48
'Apollo Investment Fund VIII','Apollo Global Management',33.80,24.80,3.58,0.00,358.00,100.00
'Apollo Natural Resources Fund I','Apollo Global Management',34.60,21.00,1.82,0.00,182.00,100.00
'Apollo Real Estate Investment Fund II','Ares Management',50.00,2.10,1.18,0.00,118.40,45.60
'Apollo Real Estate Investment Fund III','Ares Management',550.00,0.83,1.06,4.85,100.74,98.43
'Apollo Real Estate Investment Fund IV','Ares Management',650.00,27.25,2.57,16.48,240.81,99.18
'Apollo Real Estate Investment Fund V','Ares Management',280.80,15.40,1.24,101.44,22.64,76.06
'Appian Natural Resources Fund','Appian Capital Advisory',358.60,44.10,1.48,34.83,112.89,106.06
'Aquiline Financial Services Fund','Aquiline Capital Partners',198.74,6.50,1.43,14.90,128.00,100.00
'Aquiline Financial Services Fund II','Aquiline Capital Partners',119.19,37.40,1.73,151.47,21.60,68.10
'Aquiline Financial Services Fund III','Aquiline Capital Partners',64.30,23.70,1.71,0.00,171.10,100.00
'Aravis Energy I','Aravis',590.55,14.40,1.73,0.00,173.00,72.50
'Arbor Debt Opportunities Fund I','Arbor Private Investment Company',818.20,14.10,1.83,35.40,147.50,85.00
'Arbor Investments III','Arbor Private Investment Company',998.67,8.20,1.18,105.70,12.70,85.00
'Arbor Investments IV','Arbor Private Investment Company',197.00,-1.80,0.89,31.66,56.93,85.88
'Arboretum Ventures I','Arboretum Ventures',497.40,14.10,1.54,11.03,142.49,64.60
'Arboretum Ventures II','Arboretum Ventures',542.20,8.90,1.17,109.27,7.85,73.85
'Arboretum Ventures III','Arboretum Ventures',151.50,-11.00,0.34,33.77,0.00,100.00
'ArcLight Energy Partners Fund III','ArcLight Capital Partners',22.70,10.10,1.64,0.00,164.20,100.00
'ArcLight Energy Partners Fund IV','ArcLight Capital Partners',45.60,10.80,1.81,0.00,181.20,100.00
'ArcLight Energy Partners Fund V','ArcLight Capital Partners',12.52,25.00,1.40,0.00,140.00,100.00
'ArcTern Ventures','ArcTern Ventures',4097.00,3.32,1.27,37.37,89.28,123.17
'Arcadia Small Cap Fund','Arcadia SGR',300.00,2.50,1.23,17.43,105.21,104.58
'Arcano Capital BP I FCR','Arcano Capital',41.00,20.00,1.89,0.00,188.54,85.07
'Arcano Capital I','Arcano Capital',100.00,-7.80,0.51,0.00,51.45,88.89
'Arcano Capital Separate Account I','Arcano Capital',41.64,8.49,1.27,0.00,127.00,100.00
'Arcano Capital X','Arcano Capital',206.00,7.60,1.37,27.20,109.70,87.00
'Arcano Global Opportunity Fund II','Arcano Capital',240.20,1.30,1.02,76.50,25.00,64.00
'Arcano KRS Fund','Arcano Capital',28.27,10.40,2.12,0.00,212.00,100.00
'Arcano Secondary Fund I','Arcano Capital',680.30,26.20,1.89,27.70,161.10,89.40
'Arcano Secondary Fund II','Arcano Capital',1209.00,23.10,1.33,97.60,35.20,65.50
'Arcano Spanish Opportunity Real Estate Fund','Arcano Capital',7.23,-11.12,0.80,79.95,0.00,67.45
'Arch Development Fund I','ARCH Development Partners',600.00,-28.28,0.16,13.56,2.13,100.00
'Archer Capital Fund I','Archer Capital',40.00,2.67,1.13,0.00,113.08,100.00
'Archer Capital Fund II','Archer Capital',300.00,-8.10,0.65,2.83,62.46,100.00
'Archer Capital Fund III','Archer Capital',60.00,24.90,4.52,0.00,451.80,100.00
'Arcus European Infrastructure Fund I','Arcus Infrastructure Partners',160.64,29.00,1.51,117.20,34.00,89.00
'Arden Real Estate Partners II-Q','Arden Group',445.00,10.60,1.50,0.00,150.00,105.63
'Ardian Co-Investment Fund IV','Ardian',840.00,11.80,1.51,3.50,147.58,103.56
'Ardian Croissance','Ardian',819.00,12.20,1.37,41.31,95.46,65.66
'Ardian Expansion Fund IV','Ardian',1420.00,14.10,1.26,100.63,25.61,71.18
'Ardian LBO Fund VI','Ardian',72.00,12.98,1.67,94.00,73.00,95.00
'Ares Capital Europe II','Ares Management',174.00,5.65,1.14,90.00,24.00,85.00
'Ares Corporate Opportunities Fund Asia','Ares Management',750.00,18.20,1.50,58.00,92.00,97.30
'Ares Corporate Opportunities Fund II','Ares Management',6500.00,14.40,1.11,102.80,8.00,35.70
'Ares Corporate Opportunities Fund III','Ares Management',612.60,47.80,1.70,0.20,170.00,102.20
'Ares Corporate Opportunities Fund IV','Ares Management',1177.70,22.90,1.65,1.70,163.00,106.00
'Ares European Property Enhancement Program II','Ares Management',2654.00,8.90,1.41,4.10,137.00,112.60
'Ares European Real Estate Fund I','Ares Management',1181.00,6.59,1.41,1.83,139.51,98.20
'Ares European Real Estate Fund II','Ares Management',1650.00,10.91,1.48,30.78,117.33,97.80
'Ares European Real Estate Fund III','Ares Management',439.37,2.20,1.17,28.55,88.11,94.13
'Ares European Real Estate Fund IV','Ares Management',25.00,-19.94,0.32,0.00,32.35,94.19
'Ares Mezzanine Partners Fund','Ares Management',67.78,22.90,2.34,0.00,234.00,100.00
'Ares Real Estate Opportunity Fund','Ares Management',131.85,33.20,2.40,0.00,240.00,100.00
'Ares Special Situations Fund','Ares Management',314.18,11.50,1.80,0.00,180.00,100.00
'Ares Special Situations Fund III','Ares Management',435.85,29.00,2.10,0.00,210.00,100.00
'Ares Special Situations Fund IV','Ares Management',874.01,8.80,1.55,11.64,143.18,100.00
'Argosy Investment Partners I','Argosy Private Equity',107.00,1.60,1.07,44.69,62.69,92.41
'Argosy Investment Partners III','Argosy Private Equity',148.60,7.15,1.14,72.00,42.00,77.76
'Argosy Investment Partners IV','Argosy Private Equity',262.00,27.50,4.77,288.75,188.72,82.40
'Argosy Investment Partners V','Argosy Private Equity',406.00,37.46,1.86,174.31,12.15,93.26
'Argosy Real Estate Partners II','Argosy Real Estate Partners',63.00,12.50,1.97,194.85,2.46,100.00
'Arlington Capital Partners II','Arlington Capital Partners',300.00,5.81,1.46,3.59,142.44,95.00
'Armada Mezzanine Fund III','Armada Credit Partners',180.00,21.11,1.50,0.00,149.87,100.00
'Armada Mezzanine Fund IV','Armada Credit Partners',130.00,24.30,2.01,0.00,201.10,100.00
'Armilar Venture Partners II','Armilar Venture Partners',186.00,-5.60,0.71,0.00,70.51,100.00
'Armilar Venture Partners III','Armilar Venture Partners',229.00,2.20,1.17,2.96,113.90,100.00
'Arowana Australasian Micro-Cap Private Equity','Arowana Capital',500.00,-2.60,0.82,7.29,74.96,95.00
'Arris Petroleum Corporation','Kimmeridge Energy',158.00,5.04,1.24,0.00,123.90,100.00
'Arrow Development Fund','Accretion Investment Management',272.00,-1.00,0.95,0.00,94.66,100.00
'ArrowPath Fund II','ArrowPath Venture Capital',486.00,-6.20,0.70,0.00,69.51,98.00
'Arroyo Broad River Direct Investment I','Arroyo Energy Investors',75.00,5.10,1.26,48.27,77.66,99.54
'Arsenal Capital Partners','Arsenal Capital Partners',152.00,18.40,1.57,115.40,41.50,93.10
'Arsenal Capital Partners III','Arsenal Capital Partners',124.00,22.40,3.11,0.00,310.92,100.00
'Arsenal Real Estate Fund I','Arsenal Real Estate Partners',500.00,17.95,2.57,78.75,178.46,100.00
'Artemis Real Estate Partners I','Artemis Real Estate Partners',42.00,8.80,1.88,0.00,187.68,100.00
'Artemis Real Estate Partners II','Artemis Real Estate Partners',68.00,12.20,2.12,0.00,211.91,100.00
'Artiman Ventures II','Artiman Ventures',96.00,28.83,3.40,0.00,339.91,100.00
'Artiman Ventures III','Artiman Ventures',161.00,25.50,2.42,0.06,241.68,100.00
'Artis Ventures I','ARTIS Ventures',367.77,7.30,1.79,9.11,170.21,70.00
'Artis Ventures II','ARTIS Ventures',567.84,10.90,2.26,31.50,194.23,75.00
'Arve Industrie Capital','Amundi Private Equity Direct',663.14,16.40,1.15,105.10,9.40,75.00
'Asana Partners Fund I','Asana Partners',96.61,16.90,1.97,12.10,184.50,50.00
'Ascend Ventures','Ascend Venture Group',208.59,12.40,1.55,62.30,92.90,55.00
'Ascend Ventures II','Ascend Venture Group',217.32,12.40,1.82,126.40,55.10,73.00
'Ascent Venture Partners I','Ascent Venture Partners',35.00,8.80,1.31,123.20,7.90,65.00
'Ascent Venture Partners II','Ascent Venture Partners',553.96,9.50,1.25,124.80,0.00,57.50
'Ascent Venture Partners IV','Ascent Venture Partners',150.22,7.00,1.24,124.00,0.00,65.00
'Ascent Venture Partners V','Ascent Venture Partners',180.95,9.00,1.66,60.00,106.00,75.00
'Ashmore Asian Value Fund','Ashmore Investment Management',300.00,13.30,1.72,0.50,171.04,101.00
'Ashmore Colombia Infrastructure Fund I','Ashmore Investment Management',425.00,27.40,2.76,41.85,234.15,96.80
'Ashmore Global Special Situations Fund IV','Ashmore Investment Management',513.00,30.50,1.57,113.18,44.02,98.60
'Asia Alternatives Capital Partners II','Asia Alternatives Management',262.36,11.40,1.47,7.00,140.00,95.00
'Asia Alternatives Capital Partners III','Asia Alternatives Management',428.00,6.40,1.30,33.56,96.66,106.03
'Asia Alternatives Capital Partners IV','Asia Alternatives Management',722.00,4.60,1.09,47.07,61.60,146.70
'Asia Alternatives Ivory Partners','Asia Alternatives Management',64.00,6.10,1.41,0.00,141.00,100.00
'Asia Alternatives Ivory Partners II','Asia Alternatives Management',105.12,18.00,1.75,0.00,175.00,92.01
'Asia Capital Real Estate Partners I','Asia Capital Real Estate',80.20,8.63,1.27,97.01,29.75,85.60
'Asia Pacific Growth Fund II','H&Q Asia Pacific',708.50,31.82,3.17,0.76,316.56,100.00
'Asia Pacific Growth Fund III','H&Q Asia Pacific',1395.98,10.81,1.96,31.25,164.82,100.00
'Asia Property Fund II','BlackRock',2816.20,17.86,2.24,57.34,166.34,87.67
'Asian Corporate Finance Fund','PrimePartners Group',2889.27,9.07,1.21,120.83,0.00,58.66
'Aslan Realty Partners II','Pearlmark Real Estate Partners',86.50,31.60,9.44,734.82,208.91,100.12
'Aslan Realty Partners IV','Pearlmark Real Estate Partners',80.00,16.40,2.40,0.00,240.00,100.00
'Asset Management Associates 82','Alloy Ventures',104.20,6.04,1.54,48.90,105.08,100.00
'Asset Management Associates 89','Alloy Ventures',200.00,11.95,1.49,43.19,106.01,89.91
'Asset Management Associates 96','Alloy Ventures',80.10,33.76,5.80,20.99,559.10,66.95
'Astorg VI','Astorg Partners',300.00,4.16,1.16,90.62,25.80,85.24
'Atalaya Asset Income Fund III','Atalaya Capital Management',250.00,4.67,1.18,100.45,17.29,99.43
'Atalaya Special Opportunities Fund V','Atalaya Capital Management',418.07,29.40,1.67,86.00,81.00,86.80
'Athenian Venture Partners','Athenian Venture Partners',700.00,12.80,1.66,149.61,16.58,104.47
'Athenian Venture Partners II','Athenian Venture Partners',1800.00,4.80,1.07,107.03,0.00,90.61
'Athenian Venture Partners III','Athenian Venture Partners',217.00,12.35,1.65,0.00,164.70,106.50
'Atlantic Creek Real Estate Fund','Atlantic Creek Real Estate Partners',574.00,9.30,1.71,0.00,170.63,108.41
'Atlantic Creek Real Estate Fund II','Atlantic Creek Real Estate Partners',238.80,41.80,2.55,23.18,231.89,122.30
'Atlantic Equity Partners IV-A','First Atlantic Capital',405.00,22.70,2.71,86.66,184.15,110.60
'Atlantic Medical Capital','Atlantic Medical Capital',395.00,6.70,1.42,62.95,78.89,100.00
'Atlantic Street Capital I','Atlantic Street Capital',64.10,5.03,1.30,0.00,130.37,102.00
'Atlantic Street Capital II','Atlantic Street Capital',145.70,5.10,1.25,21.83,103.16,111.39
'Atlas Capital Resources II','Atlas Holdings',71.00,36.50,2.63,0.00,263.06,84.50
'Atlas Ventures VI','Atlas Venture',350.00,19.92,2.44,0.00,243.98,79.44
'Atlas Ventures VII','Atlas Venture',650.00,19.30,1.86,0.00,185.72,97.24
'Atlas Ventures VIII','Atlas Venture',2326.00,21.10,1.86,2.20,183.88,109.20
'Atomico Ventures I','Atomico',3635.00,21.80,1.92,41.29,150.23,107.30
'Auctus Fund I','AUCTUS Management',5000.00,-6.40,0.92,77.46,14.06,78.26
'Auctus Fund II','AUCTUS Management',400.00,0.50,1.02,12.27,90.17,75.71
'Auctus Fund III','AUCTUS Management',50.00,0.85,1.01,0.00,101.29,100.00
'Auctus Fund IV','AUCTUS Management',25.00,4.49,1.30,0.00,130.47,93.80
'Auda Capital III','HQ Capital International',13.00,-25.80,0.65,0.00,64.80,100.00
'Auda Capital IV','HQ Capital International',52.00,20.00,1.35,119.84,15.44,77.13
